time_id,full_date,day_of_month,month_number,year_number,day_name,month_name,is_weekend,quarter,year_month
2417,2026-08-13,13,8,2026,Thursday,August,false,Q3,2026-08
2418,2026-08-14,14,8,2026,Friday,August,false,Q3,2026-08
2419,2026-08-15,15,8,2026,Saturday,August,true,Q3,2026-08
2420,2026-08-16,16,8,2026,Sunday,August,true,Q3,2026-08
2421,2026-08-17,17,8,2026,Monday,August,false,Q3,2026-08
2422,2026-08-18,18,8,2026,Tuesday,August,false,Q3,2026-08
2423,2026-08-19,19,8,2026,Wednesday,August,false,Q3,2026-08
2424,2026-08-20,20,8,2026,Thursday,August,false,Q3,2026-08
2425,2026-08-21,21,8,2026,Friday,August,false,Q3,2026-08
2426,2026-08-22,22,8,2026,Saturday,August,true,Q3,2026-08
2427,2026-08-23,23,8,2026,Sunday,August,true,Q3,2026-08
2428,2026-08-24,24,8,2026,Monday,August,false,Q3,2026-08
2429,2026-08-25,25,8,2026,Tuesday,August,false,Q3,2026-08
2430,2026-08-26,26,8,2026,Wednesday,August,false,Q3,2026-08
2431,2026-08-27,27,8,2026,Thursday,August,false,Q3,2026-08
2432,2026-08-28,28,8,2026,Friday,August,false,Q3,2026-08
2433,2026-08-29,29,8,2026,Saturday,August,true,Q3,2026-08
2434,2026-08-30,30,8,2026,Sunday,August,true,Q3,2026-08
2435,2026-08-31,31,8,2026,Monday,August,false,Q3,2026-08
2436,2026-09-01,1,9,2026,Tuesday,September,false,Q3,2026-09
2437,2026-09-02,2,9,2026,Wednesday,September,false,Q3,2026-09
2438,2026-09-03,3,9,2026,Thursday,September,false,Q3,2026-09
2439,2026-09-04,4,9,2026,Friday,September,false,Q3,2026-09
2440,2026-09-05,5,9,2026,Saturday,September,true,Q3,2026-09
2441,2026-09-06,6,9,2026,Sunday,September,true,Q3,2026-09
2442,2026-09-07,7,9,2026,Monday,September,false,Q3,2026-09
2443,2026-09-08,8,9,2026,Tuesday,September,false,Q3,2026-09
2444,2026-09-09,9,9,2026,Wednesday,September,false,Q3,2026-09
2445,2026-09-10,10,9,2026,Thursday,September,false,Q3,2026-09
2446,2026-09-11,11,9,2026,Friday,September,false,Q3,2026-09
2447,2026-09-12,12,9,2026,Saturday,September,true,Q3,2026-09
2448,2026-09-13,13,9,2026,Sunday,September,true,Q3,2026-09
2449,2026-09-14,14,9,2026,Monday,September,false,Q3,2026-09
2450,2026-09-15,15,9,2026,Tuesday,September,false,Q3,2026-09
2451,2026-09-16,16,9,2026,Wednesday,September,false,Q3,2026-09
2452,2026-09-17,17,9,2026,Thursday,September,false,Q3,2026-09
2453,2026-09-18,18,9,2026,Friday,September,false,Q3,2026-09
2454,2026-09-19,19,9,2026,Saturday,September,true,Q3,2026-09
2455,2026-09-20,20,9,2026,Sunday,September,true,Q3,2026-09
2456,2026-09-21,21,9,2026,Monday,September,false,Q3,2026-09
2457,2026-09-22,22,9,2026,Tuesday,September,false,Q3,2026-09
2458,2026-09-23,23,9,2026,Wednesday,September,false,Q3,2026-09
2459,2026-09-24,24,9,2026,Thursday,September,false,Q3,2026-09
2460,2026-09-25,25,9,2026,Friday,September,false,Q3,2026-09
2461,2026-09-26,26,9,2026,Saturday,September,true,Q3,2026-09
2462,2026-09-27,27,9,2026,Sunday,September,true,Q3,2026-09
2463,2026-09-28,28,9,2026,Monday,September,false,Q3,2026-09
2464,2026-09-29,29,9,2026,Tuesday,September,false,Q3,2026-09
2465,2026-09-30,30,9,2026,Wednesday,September,false,Q3,2026-09
2466,2026-10-01,1,10,2026,Thursday,October,false,Q4,2026-10
2467,2026-10-02,2,10,2026,Friday,October,false,Q4,2026-10
2468,2026-10-03,3,10,2026,Saturday,October,true,Q4,2026-10
2469,2026-10-04,4,10,2026,Sunday,October,true,Q4,2026-10
2470,2026-10-05,5,10,2026,Monday,October,false,Q4,2026-10
2471,2026-10-06,6,10,2026,Tuesday,October,false,Q4,2026-10
2472,2026-10-07,7,10,2026,Wednesday,October,false,Q4,2026-10
2473,2026-10-08,8,10,2026,Thursday,October,false,Q4,2026-10
2474,2026-10-09,9,10,2026,Friday,October,false,Q4,2026-10
2475,2026-10-10,10,10,2026,Saturday,October,true,Q4,2026-10
2476,2026-10-11,11,10,2026,Sunday,October,true,Q4,2026-10
2477,2026-10-12,12,10,2026,Monday,October,false,Q4,2026-10
2478,2026-10-13,13,10,2026,Tuesday,October,false,Q4,2026-10
2479,2026-10-14,14,10,2026,Wednesday,October,false,Q4,2026-10
2480,2026-10-15,15,10,2026,Thursday,October,false,Q4,2026-10
2481,2026-10-16,16,10,2026,Friday,October,false,Q4,2026-10
2482,2026-10-17,17,10,2026,Saturday,October,true,Q4,2026-10
2483,2026-10-18,18,10,2026,Sunday,October,true,Q4,2026-10
2484,2026-10-19,19,10,2026,Monday,October,false,Q4,2026-10
2485,2026-10-20,20,10,2026,Tuesday,October,false,Q4,2026-10
2486,2026-10-21,21,10,2026,Wednesday,October,false,Q4,2026-10
2487,2026-10-22,22,10,2026,Thursday,October,false,Q4,2026-10
2488,2026-10-23,23,10,2026,Friday,October,false,Q4,2026-10
2489,2026-10-24,24,10,2026,Saturday,October,true,Q4,2026-10
2490,2026-10-25,25,10,2026,Sunday,October,true,Q4,2026-10
2491,2026-10-26,26,10,2026,Monday,October,false,Q4,2026-10
2492,2026-10-27,27,10,2026,Tuesday,October,false,Q4,2026-10
2493,2026-10-28,28,10,2026,Wednesday,October,false,Q4,2026-10
2494,2026-10-29,29,10,2026,Thursday,October,false,Q4,2026-10
2495,2026-10-30,30,10,2026,Friday,October,false,Q4,2026-10
2496,2026-10-31,31,10,2026,Saturday,October,true,Q4,2026-10
2497,2026-11-01,1,11,2026,Sunday,November,true,Q4,2026-11
2498,2026-11-02,2,11,2026,Monday,November,false,Q4,2026-11
2499,2026-11-03,3,11,2026,Tuesday,November,false,Q4,2026-11
2500,2026-11-04,4,11,2026,Wednesday,November,false,Q4,2026-11
2501,2026-11-05,5,11,2026,Thursday,November,false,Q4,2026-11
2502,2026-11-06,6,11,2026,Friday,November,false,Q4,2026-11
2503,2026-11-07,7,11,2026,Saturday,November,true,Q4,2026-11
2504,2026-11-08,8,11,2026,Sunday,November,true,Q4,2026-11
2505,2026-11-09,9,11,2026,Monday,November,false,Q4,2026-11
2506,2026-11-10,10,11,2026,Tuesday,November,false,Q4,2026-11
2507,2026-11-11,11,11,2026,Wednesday,November,false,Q4,2026-11
2508,2026-11-12,12,11,2026,Thursday,November,false,Q4,2026-11
2509,2026-11-13,13,11,2026,Friday,November,false,Q4,2026-11
2510,2026-11-14,14,11,2026,Saturday,November,true,Q4,2026-11
2511,2026-11-15,15,11,2026,Sunday,November,true,Q4,2026-11
2512,2026-11-16,16,11,2026,Monday,November,false,Q4,2026-11
2513,2026-11-17,17,11,2026,Tuesday,November,false,Q4,2026-11
2514,2026-11-18,18,11,2026,Wednesday,November,false,Q4,2026-11
2515,2026-11-19,19,11,2026,Thursday,November,false,Q4,2026-11
2516,2026-11-20,20,11,2026,Friday,November,false,Q4,2026-11
2517,2026-11-21,21,11,2026,Saturday,November,true,Q4,2026-11
2518,2026-11-22,22,11,2026,Sunday,November,true,Q4,2026-11
2519,2026-11-23,23,11,2026,Monday,November,false,Q4,2026-11
2520,2026-11-24,24,11,2026,Tuesday,November,false,Q4,2026-11
2521,2026-11-25,25,11,2026,Wednesday,November,false,Q4,2026-11
2522,2026-11-26,26,11,2026,Thursday,November,false,Q4,2026-11
2523,2026-11-27,27,11,2026,Friday,November,false,Q4,2026-11
2524,2026-11-28,28,11,2026,Saturday,November,true,Q4,2026-11
2525,2026-11-29,29,11,2026,Sunday,November,true,Q4,2026-11
2526,2026-11-30,30,11,2026,Monday,November,false,Q4,2026-11
2527,2026-12-01,1,12,2026,Tuesday,December,false,Q4,2026-12
2528,2026-12-02,2,12,2026,Wednesday,December,false,Q4,2026-12
2529,2026-12-03,3,12,2026,Thursday,December,false,Q4,2026-12
2530,2026-12-04,4,12,2026,Friday,December,false,Q4,2026-12
2531,2026-12-05,5,12,2026,Saturday,December,true,Q4,2026-12
2532,2026-12-06,6,12,2026,Sunday,December,true,Q4,2026-12
2533,2026-12-07,7,12,2026,Monday,December,false,Q4,2026-12
2534,2026-12-08,8,12,2026,Tuesday,December,false,Q4,2026-12
2535,2026-12-09,9,12,2026,Wednesday,December,false,Q4,2026-12
2536,2026-12-10,10,12,2026,Thursday,December,false,Q4,2026-12
2537,2026-12-11,11,12,2026,Friday,December,false,Q4,2026-12
2538,2026-12-12,12,12,2026,Saturday,December,true,Q4,2026-12
2539,2026-12-13,13,12,2026,Sunday,December,true,Q4,2026-12
2540,2026-12-14,14,12,2026,Monday,December,false,Q4,2026-12
2541,2026-12-15,15,12,2026,Tuesday,December,false,Q4,2026-12
2542,2026-12-16,16,12,2026,Wednesday,December,false,Q4,2026-12
2543,2026-12-17,17,12,2026,Thursday,December,false,Q4,2026-12
2544,2026-12-18,18,12,2026,Friday,December,false,Q4,2026-12
2545,2026-12-19,19,12,2026,Saturday,December,true,Q4,2026-12
2546,2026-12-20,20,12,2026,Sunday,December,true,Q4,2026-12
2547,2026-12-21,21,12,2026,Monday,December,false,Q4,2026-12
2548,2026-12-22,22,12,2026,Tuesday,December,false,Q4,2026-12
2549,2026-12-23,23,12,2026,Wednesday,December,false,Q4,2026-12
2550,2026-12-24,24,12,2026,Thursday,December,false,Q4,2026-12
2551,2026-12-25,25,12,2026,Friday,December,false,Q4,2026-12
2552,2026-12-26,26,12,2026,Saturday,December,true,Q4,2026-12
2553,2026-12-27,27,12,2026,Sunday,December,true,Q4,2026-12
2554,2026-12-28,28,12,2026,Monday,December,false,Q4,2026-12
2555,2026-12-29,29,12,2026,Tuesday,December,false,Q4,2026-12
2556,2026-12-30,30,12,2026,Wednesday,December,false,Q4,2026-12
2557,2026-12-31,31,12,2026,Thursday,December,false,Q4,2026-12
2558,2027-01-01,1,1,2027,Friday,January,false,Q1,2027-01
2559,2027-01-02,2,1,2027,Saturday,January,true,Q1,2027-01
2560,2027-01-03,3,1,2027,Sunday,January,true,Q1,2027-01
2561,2027-01-04,4,1,2027,Monday,January,false,Q1,2027-01
2562,2027-01-05,5,1,2027,Tuesday,January,false,Q1,2027-01
2563,2027-01-06,6,1,2027,Wednesday,January,false,Q1,2027-01
2564,2027-01-07,7,1,2027,Thursday,January,false,Q1,2027-01
2565,2027-01-08,8,1,2027,Friday,January,false,Q1,2027-01
2566,2027-01-09,9,1,2027,Saturday,January,true,Q1,2027-01
2567,2027-01-10,10,1,2027,Sunday,January,true,Q1,2027-01
2568,2027-01-11,11,1,2027,Monday,January,false,Q1,2027-01
2569,2027-01-12,12,1,2027,Tuesday,January,false,Q1,2027-01
2570,2027-01-13,13,1,2027,Wednesday,January,false,Q1,2027-01
2571,2027-01-14,14,1,2027,Thursday,January,false,Q1,2027-01
2572,2027-01-15,15,1,2027,Friday,January,false,Q1,2027-01
2573,2027-01-16,16,1,2027,Saturday,January,true,Q1,2027-01
2574,2027-01-17,17,1,2027,Sunday,January,true,Q1,2027-01
2575,2027-01-18,18,1,2027,Monday,January,false,Q1,2027-01
2576,2027-01-19,19,1,2027,Tuesday,January,false,Q1,2027-01
2577,2027-01-20,20,1,2027,Wednesday,January,false,Q1,2027-01
2578,2027-01-21,21,1,2027,Thursday,January,false,Q1,2027-01
2579,2027-01-22,22,1,2027,Friday,January,false,Q1,2027-01
2580,2027-01-23,23,1,2027,Saturday,January,true,Q1,2027-01
2581,2027-01-24,24,1,2027,Sunday,January,true,Q1,2027-01
2582,2027-01-25,25,1,2027,Monday,January,false,Q1,2027-01
2583,2027-01-26,26,1,2027,Tuesday,January,false,Q1,2027-01
2584,2027-01-27,27,1,2027,Wednesday,January,false,Q1,2027-01
2585,2027-01-28,28,1,2027,Thursday,January,false,Q1,2027-01
2586,2027-01-29,29,1,2027,Friday,January,false,Q1,2027-01
2587,2027-01-30,30,1,2027,Saturday,January,true,Q1,2027-01
2588,2027-01-31,31,1,2027,Sunday,January,true,Q1,2027-01
2589,2027-02-01,1,2,2027,Monday,February,false,Q1,2027-02
2590,2027-02-02,2,2,2027,Tuesday,February,false,Q1,2027-02
2591,2027-02-03,3,2,2027,Wednesday,February,false,Q1,2027-02
2592,2027-02-04,4,2,2027,Thursday,February,false,Q1,2027-02
2593,2027-02-05,5,2,2027,Friday,February,false,Q1,2027-02
2594,2027-02-06,6,2,2027,Saturday,February,true,Q1,2027-02
2595,2027-02-07,7,2,2027,Sunday,February,true,Q1,2027-02
2596,2027-02-08,8,2,2027,Monday,February,false,Q1,2027-02
2597,2027-02-09,9,2,2027,Tuesday,February,false,Q1,2027-02
2598,2027-02-10,10,2,2027,Wednesday,February,false,Q1,2027-02
2599,2027-02-11,11,2,2027,Thursday,February,false,Q1,2027-02
2600,2027-02-12,12,2,2027,Friday,February,false,Q1,2027-02
2601,2027-02-13,13,2,2027,Saturday,February,true,Q1,2027-02
2602,2027-02-14,14,2,2027,Sunday,February,true,Q1,2027-02
2603,2027-02-15,15,2,2027,Monday,February,false,Q1,2027-02
2604,2027-02-16,16,2,2027,Tuesday,February,false,Q1,2027-02
2605,2027-02-17,17,2,2027,Wednesday,February,false,Q1,2027-02
2606,2027-02-18,18,2,2027,Thursday,February,false,Q1,2027-02
2607,2027-02-19,19,2,2027,Friday,February,false,Q1,2027-02
2608,2027-02-20,20,2,2027,Saturday,February,true,Q1,2027-02
2609,2027-02-21,21,2,2027,Sunday,February,true,Q1,2027-02
2610,2027-02-22,22,2,2027,Monday,February,false,Q1,2027-02
2611,2027-02-23,23,2,2027,Tuesday,February,false,Q1,2027-02
2612,2027-02-24,24,2,2027,Wednesday,February,false,Q1,2027-02
2613,2027-02-25,25,2,2027,Thursday,February,false,Q1,2027-02
2614,2027-02-26,26,2,2027,Friday,February,false,Q1,2027-02
2615,2027-02-27,27,2,2027,Saturday,February,true,Q1,2027-02
2616,2027-02-28,28,2,2027,Sunday,February,true,Q1,2027-02
2617,2027-03-01,1,3,2027,Monday,March,false,Q1,2027-03
2618,2027-03-02,2,3,2027,Tuesday,March,false,Q1,2027-03
2619,2027-03-03,3,3,2027,Wednesday,March,false,Q1,2027-03
2620,2027-03-04,4,3,2027,Thursday,March,false,Q1,2027-03
2621,2027-03-05,5,3,2027,Friday,March,false,Q1,2027-03
2622,2027-03-06,6,3,2027,Saturday,March,true,Q1,2027-03
2623,2027-03-07,7,3,2027,Sunday,March,true,Q1,2027-03
2624,2027-03-08,8,3,2027,Monday,March,false,Q1,2027-03
2625,2027-03-09,9,3,2027,Tuesday,March,false,Q1,2027-03
2626,2027-03-10,10,3,2027,Wednesday,March,false,Q1,2027-03
2627,2027-03-11,11,3,2027,Thursday,March,false,Q1,2027-03
2628,2027-03-12,12,3,2027,Friday,March,false,Q1,2027-03
2629,2027-03-13,13,3,2027,Saturday,March,true,Q1,2027-03
2630,2027-03-14,14,3,2027,Sunday,March,true,Q1,2027-03
2631,2027-03-15,15,3,2027,Monday,March,false,Q1,2027-03
2632,2027-03-16,16,3,2027,Tuesday,March,false,Q1,2027-03
2633,2027-03-17,17,3,2027,Wednesday,March,false,Q1,2027-03
2634,2027-03-18,18,3,2027,Thursday,March,false,Q1,2027-03
2635,2027-03-19,19,3,2027,Friday,March,false,Q1,2027-03
2636,2027-03-20,20,3,2027,Saturday,March,true,Q1,2027-03
2637,2027-03-21,21,3,2027,Sunday,March,true,Q1,2027-03
2638,2027-03-22,22,3,2027,Monday,March,false,Q1,2027-03
2639,2027-03-23,23,3,2027,Tuesday,March,false,Q1,2027-03
2640,2027-03-24,24,3,2027,Wednesday,March,false,Q1,2027-03
2641,2027-03-25,25,3,2027,Thursday,March,false,Q1,2027-03
2642,2027-03-26,26,3,2027,Friday,March,false,Q1,2027-03
2643,2027-03-27,27,3,2027,Saturday,March,true,Q1,2027-03
2644,2027-03-28,28,3,2027,Sunday,March,true,Q1,2027-03
2645,2027-03-29,29,3,2027,Monday,March,false,Q1,2027-03
2646,2027-03-30,30,3,2027,Tuesday,March,false,Q1,2027-03
2647,2027-03-31,31,3,2027,Wednesday,March,false,Q1,2027-03
2648,2027-04-01,1,4,2027,Thursday,April,false,Q2,2027-04
2649,2027-04-02,2,4,2027,Friday,April,false,Q2,2027-04
2650,2027-04-03,3,4,2027,Saturday,April,true,Q2,2027-04
2651,2027-04-04,4,4,2027,Sunday,April,true,Q2,2027-04
2652,2027-04-05,5,4,2027,Monday,April,false,Q2,2027-04
2653,2027-04-06,6,4,2027,Tuesday,April,false,Q2,2027-04
2654,2027-04-07,7,4,2027,Wednesday,April,false,Q2,2027-04
2655,2027-04-08,8,4,2027,Thursday,April,false,Q2,2027-04
2656,2027-04-09,9,4,2027,Friday,April,false,Q2,2027-04
2657,2027-04-10,10,4,2027,Saturday,April,true,Q2,2027-04
2658,2027-04-11,11,4,2027,Sunday,April,true,Q2,2027-04
2659,2027-04-12,12,4,2027,Monday,April,false,Q2,2027-04
2660,2027-04-13,13,4,2027,Tuesday,April,false,Q2,2027-04
2661,2027-04-14,14,4,2027,Wednesday,April,false,Q2,2027-04
2662,2027-04-15,15,4,2027,Thursday,April,false,Q2,2027-04
2663,2027-04-16,16,4,2027,Friday,April,false,Q2,2027-04
2664,2027-04-17,17,4,2027,Saturday,April,true,Q2,2027-04
2665,2027-04-18,18,4,2027,Sunday,April,true,Q2,2027-04
2666,2027-04-19,19,4,2027,Monday,April,false,Q2,2027-04
2667,2027-04-20,20,4,2027,Tuesday,April,false,Q2,2027-04
2668,2027-04-21,21,4,2027,Wednesday,April,false,Q2,2027-04
2669,2027-04-22,22,4,2027,Thursday,April,false,Q2,2027-04
2670,2027-04-23,23,4,2027,Friday,April,false,Q2,2027-04
2671,2027-04-24,24,4,2027,Saturday,April,true,Q2,2027-04
2672,2027-04-25,25,4,2027,Sunday,April,true,Q2,2027-04
2673,2027-04-26,26,4,2027,Monday,April,false,Q2,2027-04
2674,2027-04-27,27,4,2027,Tuesday,April,false,Q2,2027-04
2675,2027-04-28,28,4,2027,Wednesday,April,false,Q2,2027-04
2676,2027-04-29,29,4,2027,Thursday,April,false,Q2,2027-04
2677,2027-04-30,30,4,2027,Friday,April,false,Q2,2027-04
2678,2027-05-01,1,5,2027,Saturday,May,true,Q2,2027-05
2679,2027-05-02,2,5,2027,Sunday,May,true,Q2,2027-05
2680,2027-05-03,3,5,2027,Monday,May,false,Q2,2027-05
2681,2027-05-04,4,5,2027,Tuesday,May,false,Q2,2027-05
2682,2027-05-05,5,5,2027,Wednesday,May,false,Q2,2027-05
2683,2027-05-06,6,5,2027,Thursday,May,false,Q2,2027-05
2684,2027-05-07,7,5,2027,Friday,May,false,Q2,2027-05
2685,2027-05-08,8,5,2027,Saturday,May,true,Q2,2027-05
2686,2027-05-09,9,5,2027,Sunday,May,true,Q2,2027-05
2687,2027-05-10,10,5,2027,Monday,May,false,Q2,2027-05
2688,2027-05-11,11,5,2027,Tuesday,May,false,Q2,2027-05
2689,2027-05-12,12,5,2027,Wednesday,May,false,Q2,2027-05
2690,2027-05-13,13,5,2027,Thursday,May,false,Q2,2027-05
2691,2027-05-14,14,5,2027,Friday,May,false,Q2,2027-05
2692,2027-05-15,15,5,2027,Saturday,May,true,Q2,2027-05
2693,2027-05-16,16,5,2027,Sunday,May,true,Q2,2027-05
2694,2027-05-17,17,5,2027,Monday,May,false,Q2,2027-05
2695,2027-05-18,18,5,2027,Tuesday,May,false,Q2,2027-05
2696,2027-05-19,19,5,2027,Wednesday,May,false,Q2,2027-05
2697,2027-05-20,20,5,2027,Thursday,May,false,Q2,2027-05
2698,2027-05-21,21,5,2027,Friday,May,false,Q2,2027-05
2699,2027-05-22,22,5,2027,Saturday,May,true,Q2,2027-05
2700,2027-05-23,23,5,2027,Sunday,May,true,Q2,2027-05
2701,2027-05-24,24,5,2027,Monday,May,false,Q2,2027-05
2702,2027-05-25,25,5,2027,Tuesday,May,false,Q2,2027-05
2703,2027-05-26,26,5,2027,Wednesday,May,false,Q2,2027-05
2704,2027-05-27,27,5,2027,Thursday,May,false,Q2,2027-05
2705,2027-05-28,28,5,2027,Friday,May,false,Q2,2027-05
2706,2027-05-29,29,5,2027,Saturday,May,true,Q2,2027-05
2707,2027-05-30,30,5,2027,Sunday,May,true,Q2,2027-05
2708,2027-05-31,31,5,2027,Monday,May,false,Q2,2027-05
2709,2027-06-01,1,6,2027,Tuesday,June,false,Q2,2027-06
2710,2027-06-02,2,6,2027,Wednesday,June,false,Q2,2027-06
2711,2027-06-03,3,6,2027,Thursday,June,false,Q2,2027-06
2712,2027-06-04,4,6,2027,Friday,June,false,Q2,2027-06
2713,2027-06-05,5,6,2027,Saturday,June,true,Q2,2027-06
2714,2027-06-06,6,6,2027,Sunday,June,true,Q2,2027-06
2715,2027-06-07,7,6,2027,Monday,June,false,Q2,2027-06
2716,2027-06-08,8,6,2027,Tuesday,June,false,Q2,2027-06
2717,2027-06-09,9,6,2027,Wednesday,June,false,Q2,2027-06
2718,2027-06-10,10,6,2027,Thursday,June,false,Q2,2027-06
2719,2027-06-11,11,6,2027,Friday,June,false,Q2,2027-06
2720,2027-06-12,12,6,2027,Saturday,June,true,Q2,2027-06
2721,2027-06-13,13,6,2027,Sunday,June,true,Q2,2027-06
2722,2027-06-14,14,6,2027,Monday,June,false,Q2,2027-06
2723,2027-06-15,15,6,2027,Tuesday,June,false,Q2,2027-06
2724,2027-06-16,16,6,2027,Wednesday,June,false,Q2,2027-06
2725,2027-06-17,17,6,2027,Thursday,June,false,Q2,2027-06
2726,2027-06-18,18,6,2027,Friday,June,false,Q2,2027-06
2727,2027-06-19,19,6,2027,Saturday,June,true,Q2,2027-06
2728,2027-06-20,20,6,2027,Sunday,June,true,Q2,2027-06
2729,2027-06-21,21,6,2027,Monday,June,false,Q2,2027-06
2730,2027-06-22,22,6,2027,Tuesday,June,false,Q2,2027-06
2731,2027-06-23,23,6,2027,Wednesday,June,false,Q2,2027-06
2732,2027-06-24,24,6,2027,Thursday,June,false,Q2,2027-06
2733,2027-06-25,25,6,2027,Friday,June,false,Q2,2027-06
2734,2027-06-26,26,6,2027,Saturday,June,true,Q2,2027-06
2735,2027-06-27,27,6,2027,Sunday,June,true,Q2,2027-06
2736,2027-06-28,28,6,2027,Monday,June,false,Q2,2027-06
2737,2027-06-29,29,6,2027,Tuesday,June,false,Q2,2027-06
2738,2027-06-30,30,6,2027,Wednesday,June,false,Q2,2027-06
2739,2027-07-01,1,7,2027,Thursday,July,false,Q3,2027-07
2740,2027-07-02,2,7,2027,Friday,July,false,Q3,2027-07
2741,2027-07-03,3,7,2027,Saturday,July,true,Q3,2027-07
2742,2027-07-04,4,7,2027,Sunday,July,true,Q3,2027-07
2743,2027-07-05,5,7,2027,Monday,July,false,Q3,2027-07
2744,2027-07-06,6,7,2027,Tuesday,July,false,Q3,2027-07
2745,2027-07-07,7,7,2027,Wednesday,July,false,Q3,2027-07
2746,2027-07-08,8,7,2027,Thursday,July,false,Q3,2027-07
2747,2027-07-09,9,7,2027,Friday,July,false,Q3,2027-07
2748,2027-07-10,10,7,2027,Saturday,July,true,Q3,2027-07
2749,2027-07-11,11,7,2027,Sunday,July,true,Q3,2027-07
2750,2027-07-12,12,7,2027,Monday,July,false,Q3,2027-07
2751,2027-07-13,13,7,2027,Tuesday,July,false,Q3,2027-07
2752,2027-07-14,14,7,2027,Wednesday,July,false,Q3,2027-07
2753,2027-07-15,15,7,2027,Thursday,July,false,Q3,2027-07
2754,2027-07-16,16,7,2027,Friday,July,false,Q3,2027-07
2755,2027-07-17,17,7,2027,Saturday,July,true,Q3,2027-07
2756,2027-07-18,18,7,2027,Sunday,July,true,Q3,2027-07
2757,2027-07-19,19,7,2027,Monday,July,false,Q3,2027-07
2758,2027-07-20,20,7,2027,Tuesday,July,false,Q3,2027-07
2759,2027-07-21,21,7,2027,Wednesday,July,false,Q3,2027-07
2760,2027-07-22,22,7,2027,Thursday,July,false,Q3,2027-07
2761,2027-07-23,23,7,2027,Friday,July,false,Q3,2027-07
2762,2027-07-24,24,7,2027,Saturday,July,true,Q3,2027-07
2763,2027-07-25,25,7,2027,Sunday,July,true,Q3,2027-07
2764,2027-07-26,26,7,2027,Monday,July,false,Q3,2027-07
2765,2027-07-27,27,7,2027,Tuesday,July,false,Q3,2027-07
2766,2027-07-28,28,7,2027,Wednesday,July,false,Q3,2027-07
2767,2027-07-29,29,7,2027,Thursday,July,false,Q3,2027-07
2768,2027-07-30,30,7,2027,Friday,July,false,Q3,2027-07
2769,2027-07-31,31,7,2027,Saturday,July,true,Q3,2027-07
2770,2027-08-01,1,8,2027,Sunday,August,true,Q3,2027-08
2771,2027-08-02,2,8,2027,Monday,August,false,Q3,2027-08
2772,2027-08-03,3,8,2027,Tuesday,August,false,Q3,2027-08
2773,2027-08-04,4,8,2027,Wednesday,August,false,Q3,2027-08
2774,2027-08-05,5,8,2027,Thursday,August,false,Q3,2027-08
2775,2027-08-06,6,8,2027,Friday,August,false,Q3,2027-08
2776,2027-08-07,7,8,2027,Saturday,August,true,Q3,2027-08
2777,2027-08-08,8,8,2027,Sunday,August,true,Q3,2027-08
2778,2027-08-09,9,8,2027,Monday,August,false,Q3,2027-08
2779,2027-08-10,10,8,2027,Tuesday,August,false,Q3,2027-08
2780,2027-08-11,11,8,2027,Wednesday,August,false,Q3,2027-08
2781,2027-08-12,12,8,2027,Thursday,August,false,Q3,2027-08
2782,2027-08-13,13,8,2027,Friday,August,false,Q3,2027-08
2783,2027-08-14,14,8,2027,Saturday,August,true,Q3,2027-08
2784,2027-08-15,15,8,2027,Sunday,August,true,Q3,2027-08
2785,2027-08-16,16,8,2027,Monday,August,false,Q3,2027-08
2786,2027-08-17,17,8,2027,Tuesday,August,false,Q3,2027-08
2787,2027-08-18,18,8,2027,Wednesday,August,false,Q3,2027-08
2788,2027-08-19,19,8,2027,Thursday,August,false,Q3,2027-08
2789,2027-08-20,20,8,2027,Friday,August,false,Q3,2027-08
2790,2027-08-21,21,8,2027,Saturday,August,true,Q3,2027-08
2791,2027-08-22,22,8,2027,Sunday,August,true,Q3,2027-08
2792,2027-08-23,23,8,2027,Monday,August,false,Q3,2027-08
2793,2027-08-24,24,8,2027,Tuesday,August,false,Q3,2027-08
2794,2027-08-25,25,8,2027,Wednesday,August,false,Q3,2027-08
2795,2027-08-26,26,8,2027,Thursday,August,false,Q3,2027-08
2796,2027-08-27,27,8,2027,Friday,August,false,Q3,2027-08
2797,2027-08-28,28,8,2027,Saturday,August,true,Q3,2027-08
2798,2027-08-29,29,8,2027,Sunday,August,true,Q3,2027-08
2799,2027-08-30,30,8,2027,Monday,August,false,Q3,2027-08
2800,2027-08-31,31,8,2027,Tuesday,August,false,Q3,2027-08
2801,2027-09-01,1,9,2027,Wednesday,September,false,Q3,2027-09
2802,2027-09-02,2,9,2027,Thursday,September,false,Q3,2027-09
2803,2027-09-03,3,9,2027,Friday,September,false,Q3,2027-09
2804,2027-09-04,4,9,2027,Saturday,September,true,Q3,2027-09
2805,2027-09-05,5,9,2027,Sunday,September,true,Q3,2027-09
2806,2027-09-06,6,9,2027,Monday,September,false,Q3,2027-09
2807,2027-09-07,7,9,2027,Tuesday,September,false,Q3,2027-09
2808,2027-09-08,8,9,2027,Wednesday,September,false,Q3,2027-09
2809,2027-09-09,9,9,2027,Thursday,September,false,Q3,2027-09
2810,2027-09-10,10,9,2027,Friday,September,false,Q3,2027-09
2811,2027-09-11,11,9,2027,Saturday,September,true,Q3,2027-09
2812,2027-09-12,12,9,2027,Sunday,September,true,Q3,2027-09
2813,2027-09-13,13,9,2027,Monday,September,false,Q3,2027-09
2814,2027-09-14,14,9,2027,Tuesday,September,false,Q3,2027-09
